Driver_ID,Total_Assigned_Requests,Total_Accepted_Requests,Total_Completed_Trips,Total_Cancelled_Trips,Acceptance_Rate,Completion_Rate,Cancellation_Rate,Average_Ride_Distance,Average_Undiscounted_Fare,Average_Ride_Duration,No_Getting_Rating,Getting_Rating_Rate,Total_Trip
5027785,63,12,9,3,19.05,14.29,4.76,4968.83,108.42,1198.11,5,7.94,52
5028829,99,25,20,5,25.25,20.2,5.05,4746.64,108.2,1155.22,11,11.11,36
5029226,151,44,36,8,29.14,23.84,5.3,4570.52,100.64,1052.95,18,11.92,155
5031751,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5031781,41,12,5,7,29.27,12.2,17.07,3770.17,90.83,829.99,4,9.76,8
5032504,166,80,43,37,48.19,25.9,22.29,4327.0,99.44,461.97,23,13.86,166
5032539,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2
5032649,23,22,14,8,95.65,60.87,34.78,4445.09,98.14,924.09,8,34.78,130
5033182,108,45,26,19,41.67,24.07,17.59,4726.87,111.49,841.27,11,10.19,105
5033195,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3
5033434,158,72,47,25,45.57,29.75,15.82,4491.07,100.26,1050.46,25,15.82,216
5034028,77,14,8,6,18.18,10.39,7.79,6016.71,123.36,1335.2,3,3.9,15
5034260,21,8,4,4,38.1,19.05,19.05,4505.13,99.5,863.19,2,9.52,22
5034262,59,38,29,9,64.41,49.15,15.25,5037.53,108.37,968.66,12,20.34,141
5035367,14,3,3,0,21.43,21.43,0.0,2257.67,64.0,412.33,2,14.29,15
5035445,98,39,28,11,39.8,28.57,11.22,4204.67,96.36,921.57,13,13.27,67
5035533,58,35,29,6,60.34,50.0,10.34,4627.91,106.49,978.25,9,15.52,76
5036894,69,35,29,6,50.72,42.03,8.7,4284.54,97.57,766.22,12,17.39,102
5037012,7,4,4,0,57.14,57.14,0.0,3288.5,85.5,993.25,3,42.86,4
5037205,73,43,32,11,58.9,43.84,15.07,4110.91,93.35,868.45,18,24.66,164
5039886,132,43,36,7,32.58,27.27,5.3,5134.02,112.49,1043.42,19,14.39,88
5043591,169,64,41,23,37.87,24.26,13.61,3919.89,93.52,748.92,24,14.2,223
5044877,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5045617,10,6,4,2,60.0,40.0,20.0,2878.33,78.5,792.54,0,0.0,5
5046454,34,10,9,1,29.41,26.47,2.94,4599.4,102.8,928.31,4,11.76,97
5046468,28,21,18,3,75.0,64.29,10.71,5393.67,114.05,1127.3,6,21.43,52
5049683,134,57,49,8,42.54,36.57,5.97,5419.07,120.91,865.56,29,21.64,215
5050122,66,31,27,4,46.97,40.91,6.06,2644.87,75.9,542.15,7,10.61,51
5050562,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,31
5050579,42,4,2,2,9.52,4.76,4.76,4199.0,94.75,954.31,2,4.76,23
5050680,76,47,27,20,61.84,35.53,26.32,3790.83,91.49,764.5,13,17.11,120
5051111,31,21,11,10,67.74,35.48,32.26,3739.19,88.24,854.25,6,19.35,76
5051117,195,70,35,35,35.9,17.95,17.95,3997.97,92.6,993.73,17,8.72,179
5051163,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5051181,155,86,66,20,55.48,42.58,12.9,5183.86,145.0,859.34,32,20.65,173
5051368,101,44,33,11,43.56,32.67,10.89,4118.55,93.45,1004.03,15,14.85,136
5051512,136,11,7,4,8.09,5.15,2.94,5249.73,121.18,941.86,4,2.94,26
5051775,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5051893,112,36,32,4,32.14,28.57,3.57,4886.97,106.25,996.85,14,12.5,189
5052203,5,2,2,0,40.0,40.0,0.0,3374.0,80.5,885.0,2,40.0,7
5052237,39,8,5,3,20.51,12.82,7.69,6073.87,125.5,1673.3,4,10.26,6
5052362,11,6,4,2,54.55,36.36,18.18,5099.0,106.83,1080.37,3,27.27,221
5052952,14,5,2,3,35.71,14.29,21.43,4645.4,103.0,855.47,1,7.14,38
5052981,193,118,97,21,61.14,50.26,10.88,4553.53,102.08,955.93,42,21.76,404
5052985,138,77,45,32,55.8,32.61,23.19,4662.43,103.43,1100.26,28,20.29,248
5053020,10,6,2,4,60.0,20.0,40.0,4367.83,97.67,940.75,0,0.0,29
5053068,87,53,29,24,60.92,33.33,27.59,3879.62,91.34,938.11,15,17.24,190
5053111,181,86,53,33,47.51,29.28,18.23,5431.37,115.84,1286.51,30,16.57,233
5053389,148,132,107,25,89.19,72.3,16.89,4853.42,115.98,968.61,56,37.84,413
5053890,79,63,39,24,79.75,49.37,30.38,3696.78,87.73,856.97,19,24.05,182
5053969,46,19,12,7,41.3,26.09,15.22,3924.47,92.53,921.78,7,15.22,78
5053974,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,45
5054213,13,6,2,4,46.15,15.38,30.77,2840.5,79.67,664.25,2,15.38,77
5054235,2,1,0,1,50.0,0.0,50.0,4241.0,97.0,996.12,0,0.0,3
5054236,52,10,0,10,19.23,0.0,19.23,4241.0,97.0,996.12,0,0.0,14
5054538,93,26,19,7,27.96,20.43,7.53,5455.38,114.54,1116.88,9,9.68,144
5055225,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5055770,93,15,8,7,16.13,8.6,7.53,4760.8,106.53,991.46,5,5.38,44
5056136,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5
5056680,121,6,1,5,4.96,0.83,4.13,3929.67,91.83,888.94,0,0.0,4
5057624,175,30,19,11,17.14,10.86,6.29,4172.8,94.5,959.28,9,5.14,75
5058727,168,92,59,33,54.76,35.12,19.64,3870.09,90.25,794.71,30,17.86,168
5058733,183,72,55,17,39.34,30.05,9.29,4272.97,96.76,791.9,32,17.49,241
5058736,293,116,46,70,39.59,15.7,23.89,4375.25,98.06,1005.26,27,9.22,182
5058772,6,5,5,0,83.33,83.33,0.0,5380.0,116.0,837.4,2,33.33,10
5058777,35,6,5,1,17.14,14.29,2.86,4349.67,98.67,888.52,3,8.57,19
5059034,71,29,12,17,40.85,16.9,23.94,3905.79,91.59,839.93,4,5.63,62
5059411,30,11,6,5,36.67,20.0,16.67,4516.45,100.18,943.15,2,6.67,108
5059595,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3
5059905,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5060078,76,29,7,22,38.16,9.21,28.95,4744.48,103.9,949.06,3,3.95,50
5060509,1,1,0,1,100.0,0.0,100.0,4241.0,97.0,996.12,0,0.0,0
5060554,90,57,43,14,63.33,47.78,15.56,4318.18,96.68,844.07,30,33.33,130
5060587,219,81,42,39,36.99,19.18,17.81,4177.4,96.2,1011.8,14,6.39,156
5060766,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2
5060831,2,2,0,2,100.0,0.0,100.0,4241.0,97.0,996.12,0,0.0,0
5060871,55,9,5,4,16.36,9.09,7.27,3933.0,93.22,831.72,1,1.82,7
5061616,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5062167,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4
5062239,30,17,14,3,56.67,46.67,10.0,5890.59,118.0,1391.14,7,23.33,89
5062775,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5063192,16,2,1,1,12.5,6.25,6.25,3694.5,87.0,822.56,0,0.0,21
5066010,171,139,112,27,81.29,65.5,15.79,4753.88,105.69,1066.66,59,34.5,463
5066368,152,33,18,15,21.71,11.84,9.87,3316.39,83.67,900.03,7,4.61,35
5066380,125,10,4,6,8.0,3.2,4.8,3541.5,85.2,878.47,3,2.4,23
5066409,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5066782,361,106,55,51,29.36,15.24,14.13,4430.61,99.25,1010.01,23,6.37,279
5066786,1,1,1,0,100.0,100.0,0.0,678.0,45.0,53.0,1,100.0,2
5067563,43,16,14,2,37.21,32.56,4.65,3891.37,95.69,644.58,8,18.6,138
5067585,213,128,88,40,60.09,41.31,18.78,4657.9,105.0,918.44,45,21.13,360
5067669,7,3,2,1,42.86,28.57,14.29,4041.0,91.67,863.71,1,14.29,10
5067678,153,34,28,6,22.22,18.3,3.92,4743.09,103.97,1020.32,16,10.46,179
5068011,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5068016,69,29,26,3,42.03,37.68,4.35,4324.34,100.97,825.25,10,14.49,91
5068041,89,18,7,11,20.22,7.87,12.36,3453.22,85.11,779.91,2,2.25,48
5068200,201,70,31,39,34.83,15.42,19.4,3819.77,92.07,867.84,17,8.46,76
5068523,62,11,9,2,17.74,14.52,3.23,4642.45,104.18,857.3,6,9.68,29
5069161,39,14,8,6,35.9,20.51,15.38,4410.79,100.57,977.48,5,12.82,54
5069166,79,32,11,21,40.51,13.92,26.58,4440.44,99.94,1013.58,5,6.33,60
5069653,88,29,23,6,32.95,26.14,6.82,5421.17,115.76,1157.44,14,15.91,121
5069685,113,68,51,17,60.18,45.13,15.04,4134.25,94.03,960.66,24,21.24,148
5069691,131,41,28,13,31.3,21.37,9.92,4000.37,94.17,871.72,8,6.11,87
5069848,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14
5070127,22,1,1,0,4.55,4.55,0.0,9238.0,175.0,1615.0,1,4.55,1
5070523,109,48,29,19,44.04,26.61,17.43,5337.69,111.79,1084.47,14,12.84,51
5071047,86,28,17,11,32.56,19.77,12.79,4200.04,98.07,1011.51,6,6.98,137
5071292,93,6,1,5,6.45,1.08,5.38,4798.17,104.83,1020.77,0,0.0,2
5071387,417,89,69,20,21.34,16.55,4.8,3790.69,90.08,829.9,34,8.15,290
5072166,2,2,2,0,100.0,100.0,0.0,2656.5,69.5,478.5,1,50.0,18
5072441,41,17,15,2,41.46,36.59,4.88,5716.76,116.82,1133.96,9,21.95,101
5073148,93,32,16,16,34.41,17.2,17.2,4061.19,92.63,891.97,6,6.45,57
5073160,87,8,6,2,9.2,6.9,2.3,4777.75,106.38,1119.53,6,6.9,19
5073807,19,7,6,1,36.84,31.58,5.26,3690.0,91.14,862.16,2,10.53,25
5074148,37,29,23,6,78.38,62.16,16.22,4757.97,105.1,1033.96,13,35.14,204
5074255,3,1,1,0,33.33,33.33,0.0,113.0,45.0,4.0,1,33.33,35
5074296,165,96,61,35,58.18,36.97,21.21,3966.36,92.5,985.86,30,18.18,246
5074355,52,17,6,11,32.69,11.54,21.15,4068.47,95.88,974.73,2,3.85,65
5074758,38,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5074906,48,20,11,9,41.67,22.92,18.75,5351.75,114.65,1257.36,5,10.42,72
5074922,143,73,42,31,51.05,29.37,21.68,4311.92,98.12,974.11,18,12.59,112
5076182,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5076235,104,40,27,13,38.46,25.96,12.5,4134.23,93.97,944.54,13,12.5,126
5076437,86,30,21,9,34.88,24.42,10.47,4439.53,99.43,932.14,11,12.79,123
5077235,2,1,0,1,50.0,0.0,50.0,4241.0,97.0,996.12,0,0.0,42
5077564,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5077584,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,22
5078139,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2
5080101,213,40,20,20,18.78,9.39,9.39,5183.48,112.5,1021.31,6,2.82,96
5080337,71,37,22,15,52.11,30.99,21.13,3927.46,93.11,790.32,9,12.68,202
5081315,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,26
5081591,80,21,9,12,26.25,11.25,15.0,3910.57,91.38,976.31,5,6.25,125
5082585,154,85,52,33,55.19,33.77,21.43,4550.89,102.01,1029.71,30,19.48,207
5082686,48,8,5,3,16.67,10.42,6.25,3975.5,91.0,993.67,1,2.08,7
5083050,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1
5083156,265,67,36,31,25.28,13.58,11.7,3876.39,92.43,863.89,15,5.66,96
5083194,24,17,17,0,70.83,70.83,0.0,6017.0,124.18,1339.12,9,37.5,85
5083225,47,15,1,14,31.91,2.13,29.79,4308.07,97.8,971.85,1,2.13,1
5083237,52,24,22,2,46.15,42.31,3.85,5293.67,111.63,1002.05,13,25.0,95
5083506,224,43,19,24,19.2,8.48,10.71,4517.49,102.74,915.12,8,3.57,77
5083598,38,14,8,6,36.84,21.05,15.79,4029.21,95.07,788.48,5,13.16,42
5083974,27,21,12,9,77.78,44.44,33.33,4235.48,97.81,1039.77,5,18.52,44
5084143,51,20,9,11,39.22,17.65,21.57,4341.35,100.05,874.42,2,3.92,18
5084423,146,62,14,48,42.47,9.59,32.88,4531.82,101.18,1057.48,6,4.11,97
5085020,66,22,11,11,33.33,16.67,16.67,4784.36,104.32,1038.2,4,6.06,81
5086583,2,2,1,1,100.0,50.0,50.0,7442.5,157.0,1437.06,1,50.0,4
5090027,84,31,25,6,36.9,29.76,7.14,4819.06,105.94,1085.6,7,8.33,95
5091241,33,4,3,1,12.12,9.09,3.03,4066.0,97.25,869.53,2,6.06,15
5092814,268,57,35,22,21.27,13.06,8.21,3545.67,87.25,869.33,22,8.21,82
5094786,55,26,14,12,47.27,25.45,21.82,5228.35,113.69,1160.87,7,12.73,97
5096248,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5096387,85,56,41,15,65.88,48.24,17.65,4544.36,111.61,918.71,16,18.82,137
5096768,6,5,4,1,83.33,66.67,16.67,4824.4,105.6,1090.02,2,33.33,61
5097470,7,3,3,0,42.86,42.86,0.0,3545.67,91.33,825.67,2,28.57,54
5099486,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5099563,19,10,6,4,52.63,31.58,21.05,5061.4,107.7,1168.15,5,26.32,211
5099704,21,3,2,1,14.29,9.52,4.76,8161.67,158.33,1503.04,0,0.0,42
5102685,109,76,60,16,69.72,55.05,14.68,4704.08,105.55,978.38,35,32.11,316
5104140,90,16,5,11,17.78,5.56,12.22,3870.0,90.75,785.34,0,0.0,52
5104252,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,40
5104490,13,2,1,1,15.38,7.69,7.69,4656.5,108.0,1105.56,1,7.69,2
5105108,38,15,10,5,39.47,26.32,13.16,3050.53,80.73,447.37,0,0.0,38
5105116,58,24,21,3,41.38,36.21,5.17,5272.96,112.29,1117.72,11,18.97,60
5105178,277,53,44,9,19.13,15.88,3.25,4256.64,95.72,897.0,15,5.42,158
5105605,25,23,20,3,92.0,80.0,12.0,4167.61,99.22,917.71,10,40.0,141
5105648,53,21,20,1,39.62,37.74,1.89,5647.38,117.57,1102.24,11,20.75,106
5105697,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5105715,33,4,2,2,12.12,6.06,6.06,5579.75,121.25,1164.56,1,3.03,3
5105736,82,14,3,11,17.07,3.66,13.41,4401.64,99.21,983.03,1,1.22,5
5106296,72,34,24,10,47.22,33.33,13.89,4062.03,93.71,754.65,11,15.28,45
5106316,63,34,19,15,53.97,30.16,23.81,3759.44,89.24,961.73,12,19.05,51
5106365,39,25,19,6,64.1,48.72,15.38,3427.04,84.04,688.91,9,23.08,138
5106434,84,69,54,15,82.14,64.29,17.86,3899.46,92.12,1115.04,24,28.57,218
5106446,166,84,60,24,50.6,36.14,14.46,4388.02,101.12,851.71,33,19.88,264
5106465,56,6,5,1,10.71,8.93,1.79,3818.5,91.67,989.35,1,1.79,20
5106492,98,60,47,13,61.22,47.96,13.27,4636.32,101.48,1003.83,21,21.43,226
5106509,192,89,69,20,46.35,35.94,10.42,3780.87,89.78,942.74,33,17.19,243
5106546,105,86,64,22,81.9,60.95,20.95,4691.64,117.24,986.06,28,26.67,227
5107004,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5107074,179,56,26,30,31.28,14.53,16.76,4853.27,106.39,1192.75,11,6.15,122
5107320,53,47,45,2,88.68,84.91,3.77,4787.19,103.32,1034.56,20,37.74,90
5107420,2,1,1,0,50.0,50.0,0.0,4606.0,99.0,964.0,1,50.0,1
5107549,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1
5107555,30,17,11,6,56.67,36.67,20.0,4381.29,99.29,871.81,5,16.67,73
5107614,170,63,30,33,37.06,17.65,19.41,4771.76,104.68,1101.7,21,12.35,155
5108422,18,9,6,3,50.0,33.33,16.67,4321.56,98.56,885.26,6,33.33,32
5108848,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5108961,75,24,15,9,32.0,20.0,12.0,4693.71,102.42,928.71,5,6.67,107
5109000,26,12,10,2,46.15,38.46,7.69,6292.33,126.5,1190.35,3,11.54,77
5109577,48,4,2,2,8.33,4.17,4.17,4169.0,99.75,925.31,1,2.08,11
5110268,11,1,0,1,9.09,0.0,9.09,4241.0,97.0,996.12,0,0.0,1
5110612,147,49,27,22,33.33,18.37,14.97,4446.45,99.2,881.77,8,5.44,92
5113238,29,3,2,1,10.34,6.9,3.45,7714.33,148.67,1914.37,2,6.9,4
5113388,153,17,11,6,11.11,7.19,3.92,5073.41,117.53,881.34,8,5.23,87
5113451,42,22,16,6,52.38,38.1,14.29,4987.05,108.95,1090.58,8,19.05,82
5113639,37,3,2,1,8.11,5.41,2.7,3905.67,90.33,757.71,0,0.0,14
5113763,23,2,0,2,8.7,0.0,8.7,4241.0,97.0,996.12,0,0.0,0
5113855,260,60,12,48,23.08,4.62,18.46,4264.0,96.75,982.03,6,2.31,105
5113871,118,51,30,21,43.22,25.42,17.8,4980.84,108.51,1024.17,16,13.56,121
5114152,59,13,11,2,22.03,18.64,3.39,4270.77,100.85,1006.4,4,6.78,22
5114242,44,1,1,0,2.27,2.27,0.0,71.0,45.0,2.0,0,0.0,14
5114243,33,2,1,1,6.06,3.03,3.03,3202.0,79.5,648.06,1,3.03,21
5114321,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5114609,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1
5114627,182,84,67,17,46.15,36.81,9.34,5292.93,112.87,1054.24,34,18.68,279
5114683,5,4,1,3,80.0,20.0,60.0,3988.75,92.25,857.84,1,20.0,21
5114957,89,27,16,11,30.34,17.98,12.36,5507.19,115.37,1103.87,8,8.99,228
5115065,76,17,8,9,22.37,10.53,11.84,4578.76,103.47,912.6,5,6.58,17
5115269,37,18,1,17,48.65,2.7,45.95,4229.0,96.61,968.51,1,2.7,9
5115287,3,1,0,1,33.33,0.0,33.33,4241.0,97.0,996.12,0,0.0,32
5115303,271,94,63,31,34.69,23.25,11.44,4195.24,98.1,866.29,34,12.55,260
5115402,49,33,14,19,67.35,28.57,38.78,4477.79,99.39,1048.65,6,12.24,111
5115463,178,24,18,6,13.48,10.11,3.37,5270.21,111.5,1189.41,8,4.49,39
5115571,41,24,21,3,58.54,51.22,7.32,4411.25,101.46,562.89,11,26.83,37
5115924,3,2,2,0,66.67,66.67,0.0,4428.0,102.5,869.0,0,0.0,2
5115955,83,48,35,13,57.83,42.17,15.66,4586.92,102.79,925.24,22,26.51,188
5116244,32,8,7,1,25.0,21.88,3.12,4947.75,109.38,1287.52,5,15.62,17
5116253,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5116262,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5116272,51,41,37,4,80.39,72.55,7.84,4544.71,100.85,992.21,19,37.25,191
5116275,54,8,2,6,14.81,3.7,11.11,4447.87,101.0,894.97,0,0.0,19
5116282,291,107,55,52,36.77,18.9,17.87,3934.64,92.71,854.77,29,9.97,249
5116578,15,12,11,1,80.0,73.33,6.67,3485.67,86.58,840.59,4,26.67,140
5117191,27,17,8,9,62.96,29.63,33.33,5317.94,112.53,1079.18,4,14.81,77
5117508,16,4,4,0,25.0,25.0,0.0,3686.75,85.5,1178.25,1,6.25,15
5118165,48,14,11,3,29.17,22.92,6.25,4686.43,101.14,1098.53,8,16.67,47
5120155,43,13,8,5,30.23,18.6,11.63,4122.54,93.77,878.97,2,4.65,104
5120431,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5120882,84,44,19,25,52.38,22.62,29.76,4611.34,103.43,1107.32,5,5.95,108
5121110,233,68,49,19,29.18,21.03,8.15,5811.74,120.4,1148.56,29,12.45,277
5121283,4,1,1,0,25.0,25.0,0.0,6067.0,121.0,1560.0,0,0.0,6
5121546,48,26,20,6,54.17,41.67,12.5,4947.0,105.65,967.87,10,20.83,86
5121588,11,2,1,1,18.18,9.09,9.09,2921.0,75.5,745.06,0,0.0,2
5121722,43,29,22,7,67.44,51.16,16.28,5298.24,116.28,1140.44,11,25.58,171
5122002,136,37,31,6,27.21,22.79,4.41,4238.41,95.62,996.78,13,9.56,164
5122098,49,26,7,19,53.06,14.29,38.78,3740.19,89.73,944.4,6,12.24,23
5122168,163,42,22,20,25.77,13.5,12.27,4196.55,95.67,903.89,12,7.36,110
5122300,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5122319,15,7,6,1,46.67,40.0,6.67,3140.57,84.86,770.73,4,26.67,38
5122519,211,79,9,70,37.44,4.27,33.18,4442.66,100.01,1045.15,3,1.42,58
5122572,63,33,23,10,52.38,36.51,15.87,4185.0,96.42,902.89,8,12.7,90
5122573,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5122730,256,15,6,9,5.86,2.34,3.52,4435.93,100.27,969.34,4,1.56,17
5122889,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5122991,45,30,15,15,66.67,33.33,33.33,3680.43,91.47,732.0,5,11.11,17
5123003,125,35,24,11,28.0,19.2,8.8,5016.49,109.14,1097.41,14,11.2,190
5123131,52,25,9,16,48.08,17.31,30.77,4629.04,101.48,1021.4,2,3.85,55
5123211,53,28,8,20,52.83,15.09,37.74,4882.71,107.07,1068.02,3,5.66,25
5124008,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4
5124283,97,70,51,19,72.16,52.58,19.59,4569.57,100.74,1055.52,25,25.77,218
5124308,6,1,1,0,16.67,16.67,0.0,840.0,45.0,696.0,0,0.0,4
5124364,22,12,9,3,54.55,40.91,13.64,5308.83,110.58,1133.2,5,22.73,69
5124388,8,1,0,1,12.5,0.0,12.5,4241.0,97.0,996.12,0,0.0,13
5124702,166,72,45,27,43.37,27.11,16.27,4097.24,94.76,1001.34,18,10.84,274
5125164,117,13,7,6,11.11,5.98,5.13,4837.38,106.31,1132.44,3,2.56,47
5125607,10,6,3,3,60.0,30.0,30.0,6615.67,130.83,1156.73,2,20.0,58
5125750,36,20,16,4,55.56,44.44,11.11,4168.35,99.1,790.52,13,36.11,67
5125852,51,27,15,12,52.94,29.41,23.53,3765.3,101.85,721.35,8,15.69,19
5126940,104,44,35,9,42.31,33.65,8.65,4028.8,93.89,895.43,10,9.62,121
5126985,140,64,45,19,45.71,32.14,13.57,5452.88,115.95,1102.19,25,17.86,230
5128598,60,37,31,6,61.67,51.67,10.0,3776.73,91.86,730.48,15,25.0,98
5128691,24,1,0,1,4.17,0.0,4.17,4241.0,97.0,996.12,0,0.0,1
5129379,35,18,9,9,51.43,25.71,25.71,4614.94,104.17,1013.84,6,17.14,28
5129731,16,6,4,2,37.5,25.0,12.5,5101.33,107.83,1397.21,3,18.75,7
5130032,34,32,25,7,94.12,73.53,20.59,2673.72,76.22,457.59,11,32.35,192
5130068,175,44,28,16,25.14,16.0,9.14,4503.84,102.11,988.36,7,4.0,251
5130078,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5130497,101,31,0,31,30.69,0.0,30.69,4241.0,97.0,996.12,0,0.0,6
5130595,53,34,23,11,64.15,43.4,20.75,4091.41,94.71,959.95,13,24.53,69
5131314,7,6,3,3,85.71,42.86,42.86,4456.0,98.67,1331.56,2,28.57,4
5131367,35,32,24,8,91.43,68.57,22.86,4910.12,107.28,1227.44,15,42.86,135
5131392,55,25,21,4,45.45,38.18,7.27,2645.04,74.6,610.9,11,20.0,23
5131417,36,27,24,3,75.0,66.67,8.33,4426.74,98.67,977.42,11,30.56,149
5131558,31,11,8,3,35.48,25.81,9.68,5338.45,113.45,1168.03,3,9.68,53
5131946,82,74,57,17,90.24,69.51,20.73,4292.97,107.64,845.54,31,37.8,277
5131960,54,23,17,6,42.59,31.48,11.11,4127.04,93.87,880.55,7,12.96,80
5132066,7,4,3,1,57.14,42.86,14.29,4095.0,92.25,1007.03,1,14.29,10
5132160,24,13,11,2,54.17,45.83,8.33,4715.85,102.62,1099.17,1,4.17,50
5132205,99,23,17,6,23.23,17.17,6.06,3841.0,92.52,773.42,11,11.11,62
5132261,29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5133036,17,7,5,2,41.18,29.41,11.76,3845.57,93.43,868.61,1,5.88,18
5133155,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5137417,154,102,81,21,66.23,52.6,13.64,4578.41,103.16,926.28,38,24.68,288
5137500,53,24,19,5,45.28,35.85,9.43,5654.25,120.33,1090.98,11,20.75,50
5137826,47,10,8,2,21.28,17.02,4.26,3739.2,90.1,876.22,5,10.64,25
5137931,513,25,11,14,4.87,2.14,2.73,4273.36,97.24,944.11,6,1.17,31
5137945,138,57,42,15,41.3,30.43,10.87,5561.88,116.07,1222.28,19,13.77,197
5138131,54,9,8,1,16.67,14.81,1.85,7677.56,152.33,1672.46,3,5.56,19
5138154,308,139,101,38,45.13,32.79,12.34,4989.02,108.97,960.19,52,16.88,347
5138226,10,1,0,1,10.0,0.0,10.0,4241.0,97.0,996.12,0,0.0,147
5138232,58,25,20,5,43.1,34.48,8.62,4681.68,104.48,933.86,9,15.52,75
5138434,15,11,10,1,73.33,66.67,6.67,5170.64,109.45,976.1,4,26.67,99
5138442,71,42,36,6,59.15,50.7,8.45,4359.45,97.6,903.66,20,28.17,49
5138590,1,1,0,1,100.0,0.0,100.0,4241.0,97.0,996.12,0,0.0,0
5138597,9,3,3,0,33.33,33.33,0.0,4119.0,89.67,558.67,2,22.22,4
5138606,73,16,10,6,21.92,13.7,8.22,5306.81,115.56,1079.98,3,4.11,25
5138704,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3
5138785,114,17,4,13,14.91,3.51,11.4,4548.18,100.35,1039.1,1,0.88,20
5139169,7,3,2,1,42.86,28.57,14.29,4739.0,102.33,914.71,2,28.57,2
5139220,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1
5139492,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5139500,107,49,33,16,45.79,30.84,14.95,4073.0,94.04,869.9,20,18.69,83
5139894,174,69,49,20,39.66,28.16,11.49,5127.58,111.33,1078.14,24,13.79,230
5140244,27,5,3,2,18.52,11.11,7.41,5098.0,107.8,1309.85,2,7.41,5
5140279,101,54,23,31,53.47,22.77,30.69,4093.59,107.5,911.96,8,7.92,100
5140430,24,7,6,1,29.17,25.0,4.17,5161.57,123.43,799.59,4,16.67,114
5140469,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
