ride_id,driver_id
796SOB,5361511
796SOB,5416768
796TDI,5074922
796TDI,5250030
796TDI,5166152
796TDI,5033182
796TOI,2931712
796TOI,3738000
796TOI,4673799
796TOI,5309242
79710M,5164699
79710M,5397186
79710M,4705535
79710M,2931712
79710M,4254553
79710M,5396502
79710O,4254553
79710O,5164699
79710O,5396502
79710O,5068523
79710O,2931712
79710O,5360601
7971H4,5419085
7971NL,5412026
7971NL,4834241
7972N6,5106509
7972TL,4647808
7973CK,5419085
7973CK,5286887
7973OG,5286388
7973OG,5286887
797476,5286887
797476,4672609
797476,5003854
797476,5019177
797476,5387467
797476,5302790
79765M,5395399
79765M,3626950
79765M,5366602
797764,5367397
797764,5003854
79785F,5297310
79785F,5311075
79785F,5017051
79785F,5019177
7978SH,5395399
7978SH,5302790
797CHK,4894765
797CHK,4357327
797CHK,5410655
797CHK,3903211
797D11,5420049
797D11,2949302
797D56,3477129
797D56,4693541
797DKA,5256940
797DKA,5316975
797EF9,5412213
797EF9,5318550
797EF9,5250030
797F7A,4599422
797F7A,5363152
797F7A,5332908
797FAI,5294513
797FAI,4333565
797FAI,4939232
797FHS,4333565
797FHS,4263775
797FHS,2886584
797HGN,5348756
797HGN,5403740
797HGN,4122673
797HR5,4122673
797HR5,5333150
797HR5,5298095
797I3L,4613032
797IH4,5355294
797JH9,5225058
797JH9,4357327
797JO8,4028165
797JO8,2886584
797JPA,4631045
797JSE,4434650
797LGM,4887973
797LGM,5179599
797OJE,5395221
797RR6,5388303
797RR6,5395221
797RR6,3954133
797S6R,5410635
797SNF,4608464
7980F6,5310997
7981EJ,5363655
7981EJ,4525331
7981NI,5334092
7982J6,5285902
79831G,4842162
7983CQ,5105178
7983GB,5130032
7983MT,5302481
7983MT,5113855
7983MT,5404169
7983MT,5304683
7983MT,4329565
7983MT,5311075
7983SQ,5113639
7983SQ,5426172
7983SQ,5032504
79840R,4271604
79840R,5210811
7984JS,5275594
798648,5026015
798648,5083598
798648,5409403
798648,3854963
798648,5411546
798648,4846036
798648,3754179
7986L5,5114627
7986L5,5402488
7987CT,5116282
7987P9,5334092
7987P9,5032504
7987P9,5285902
7987P9,5356164
7987P9,5173801
79888A,5070523
7988CA,5197333
79895K,4592166
798AL2,5265138
798AL2,5333905
798AL2,4093745
798AL2,3243390
798AQQ,3475712
798AQQ,5411509
798BHI,5204340
798BHI,5302420
798BS2,5210811
798BSF,4643360
798C84,4525331
798C84,5404169
798CHP,5359891
798E3I,3593600
798EDB,2939767
798EDB,5312134
798EDB,4517432
798EDB,5362334
798EDB,2894871
798EHB,2974966
798EHB,5210811
798EHB,5169841
798EIQ,4578297
798EIQ,4704370
798EJR,4059435
798ERK,5324633
798F1K,4759874
798FA9,4546226
798FA9,3876668
798FA9,4416220
798FA9,5385040
798FA9,5034260
798FA9,5289626
798GD6,5276173
798GP0,5332597
798HK6,5115463
798HK6,4912442
798HSP,5159535
798HTE,4606374
798HTE,5332197
798ICI,5060554
798JIA,4027413
798JNA,5032504
798JNA,5374736
798K71,5347647
798KLR,5309384
798KLR,4326246
798L2P,5055770
798L2P,4546226
798L2P,5427134
798LE1,3990952
798M05,5109000
798M05,5412376
798M05,4826928
798M05,5231905
798M05,5080101
798MRT,3090872
798MRT,5366616
798MRT,5220621
798MRT,5348574
798N25,4840058
798N25,4798667
798N25,4553888
798N87,3903211
798ND7,5367923
798NPI,5357548
798NPI,4868253
798NPI,5074922
798NPI,5404262
798NPI,4844951
798NPI,5373515
798NQM,5323842
798NQM,5052981
798O1K,5396817
798O1K,5248041
798O1K,4970994
798OBE,4942239
798PAF,5165267
798PBA,5123003
798PL7,5121722
798PMC,4717605
798Q9S,4736784
798Q9S,4826929
798RL6,4656561
798RL6,5003937
798RN2,4517800
798RN2,5426689
798RN2,5106316
7990TQ,4657106
7993BH,4027413
7993BH,4040384
7993OJ,3837162
7995OA,5082585
7995OA,5052985
7996D8,4970854
7996FQ,5397002
7996FQ,5114627
7997MB,5107320
7999DR,5131960
7999DR,5318399
7999DR,5233854
799AEG,5354617
799B2K,4912412
799B2K,5247802
799B2K,5083598
799B2K,5231863
799CPP,5294803
799CPP,3709813
799CPP,5318399
799CPP,5142034
799FRF,5318877
799GM6,5026118
799GM6,5419079
799HN5,4204467
799IBC,3936119
799IM1,5389204
799IMF,3527160
799KF5,4565655
799KF5,4981877
799PJP,5361881
799PJP,4329565
799PJP,5212248
799Q44,5105108
799SAQ,5122519
799T82,5362332
799T82,4041156
79A09B,4147509
79A0GS,5338870
79A0GS,5318498
79A118,5289561
79A118,5302183
79A118,4059435
79A118,5198118
79A118,5285685
79A13N,4970994
79A2MF,5404904
79A46E,5354521
79A46E,5367878
79A46E,4741637
79A46E,5058736
79A46E,5440699
79A4PM,5067585
79A7AD,3837162
79A7AD,4572342
79A7AD,5227428
79A7B1,3195850
79A7B1,5426063
79A7B1,5367923
79A7B1,5105108
79AA85,5270397
79AA85,5318877
79AA85,5254892
79AA85,4472631
79AEOE,5404301
79AG4L,5312059
79AG4L,5265138
79AH47,5248796
79AHR0,3978167
79AHR0,5323813
79AI9A,5029226
79AIT7,4971773
79AIT7,2935294
79AO8B,5219142
79AOTE,5362254
79AOTE,4647808
79AOTE,3075437
79AOTE,5138154
79ASKB,5338870
79ASKB,5412014
79ASKB,5166041
79ASKB,5311075
79ASKB,5270676
79ASRG,2940519
79ASRG,4228298
79ASRG,4348063
79ASRG,5413087
79ASRG,4718173
79ASRG,5304149
79ATE4,3435189
79B1Q7,4958350
79B1Q7,5370107
79B2AC,4692537
79B435,4847371
79B435,3475712
79B435,4647808
79B435,5381113
79B47K,4347031
79B665,5265446
79B665,4958350
79B665,5302294
79B73C,5211305
79B73C,4672644
79B8J7,5348096
79B94I,4329565
79B94I,5295754
79B94I,5293143
79B94I,5154441
79BA0I,4579461
79BA1A,5302183
79BC1T,5227760
79BE6K,4564875
79BE6K,3218143
79BE6K,5231905
79BE6K,5211305
79BE6K,5404803
79BETL,5406151
78A41L,4423445
78A55O,4112114
78A5KH,5265495
78A5KQ,5382990
78A5KQ,2957882
78A5OR,5348158
78A5OR,4376421
78A686,5290055
78A6AM,4559491
78A6AM,5383435
78A6AM,5254477
78A6GQ,4193386
78A6HJ,4980025
78A6K8,5369081
78A6K8,5367878
78A6K8,5254892
78A8J9,4516025
78A8J9,5360601
78A8TN,4737163
78A8TN,5115402
78AAHD,5310952
78AALL,5333150
78AALL,5350817
78ADMR,5248886
78AEN6,4320802
78AEN6,5255932
78AGO6,5105648
78AJLS,5026015
78AJLS,3697004
78AK0A,5256960
78AMFC,4907992
78AMKJ,4524411
78AMKJ,4555145
78AMKJ,2969346
78AMO8,5347209
78AO2M,4797969
78AO2M,5067585
78APG0,5375135
78AR3A,5348572
78ARSO,5334090
78ARSO,5318399
78ARSO,5018387
78ARSO,4486334
78ASJL,4693679
78ASO9,4192936
78ASO9,4942239
78AT31,4192936
78AT31,5138606
78AT31,5348572
78AT31,4489028
78AT31,5106446
78ATEK,4489028
78ATGO,5221083
78ATO5,5295219
78ATO5,2930508
78ATPH,5356159
78ATPH,5226534
78B019,5026015
78B019,5068200
78B21N,5219909
78B28I,4386339
78B28I,4619707
78B2DA,4303472
78B48D,4919916
78B48D,4985523
78B52C,4862247
78B52C,5374380
78B591,2870173
78B591,4862247
78B591,3850962
78B591,2962047
78B7K9,4532374
78B8P9,4228298
78B8P9,5346148
78B90O,3367068
78B90O,4736049
78B921,5318723
78B921,5333274
78B921,5173801
78B937,5230954
78B937,4282958
78B97S,5316930
78B97S,5165911
78B99M,5333274
78B99M,5265138
78B99M,5256637
78BAN0,4631045
78BAN0,5354603
78BANB,5106509
78BASI,4715668
78BBDL,4933315
78BBO9,5272224
78BBS2,5341174
78BBS2,3626950
78BBS2,4346771
78BC5M,4464698
78BC5M,5122300
78BC5M,4449538
78BC5M,5333274
78BC5M,5295810
78BC5M,5346792
78BC5M,5324522
78BCE9,4837771
78BCE9,3601722
78BCE9,3762149
78BCE9,5054236
78BCE9,5069161
78BCGB,4776928
78BD50,5373325
78BD8I,5169220
78BDE0,5197330
78BDFI,5165804
78BDTN,4740322
78BDTN,4920430
78BDTN,5178673
78BDTN,4492521
78BDTN,5004526
78BE0J,4631045
78BE0J,4035227
78BE0J,5272555
78BE0J,5333002
78BE0J,5060587
78BE0J,5116282
78BE7A,5255932
78BE7A,5256960
78BE7A,5158083
78BFBJ,5347595
78BFBJ,5347552
78BFHM,5368352
78BGGE,4649481
78BGGE,5208543
78BGGE,5198898
78BGGE,5205188
78BGGE,5325471
78BH2G,5288212
78BH2G,5361053
78BH55,4679003
78BH55,5258211
78BHHB,5316975
78BHHB,4758376
78BHHB,4869098
78BHT5,5346148
78BJFN,5138785
78BJIA,3896826
78BJLJ,5204615
78BJRA,5352897
78BK9L,4416220
78BKF7,4472618
78BKLJ,3636342
78BL9J,5051368
78BMCC,5058727
78BMLK,4428002
78BMLK,4705535
78BMLK,5248346
78BMLK,5067585
78BN6M,5339129
78BN6M,5355121
78BNJA,4705535
78BNJA,4856723
78BNQI,5373585
78BNQI,3906430
78BOJO,5289038
78BOKJ,5373431
78BOKJ,4791202
78BOQ9,5346880
78BOQ9,5275594
78BOQ9,5213377
78BP92,4153934
78BPQ6,4212117
78BQ6I,5395221
78BQP8,3346396
78BRSS,4939884
78BS2H,4534594
78BS2H,5169488
78BS2H,3620819
78BS2H,5212631
78BS2H,4856723
78BT89,5355449
78BT89,5052985
78C07P,5221083
78C0CK,3854963
78C0CK,5250387
78C0QK,3090872
78C0QK,5068523
78C1O0,5277578
78C1O0,5114627
78C1O0,5329150
78C1P1,3865589
78C2GL,5019237
78C2GL,4465664
78C2GL,4734526
78C2GL,4922405
78C2LA,5060587
78C2R7,3475712
78C2R7,4329565
78C2R7,5165566
78C2R7,5139500
78C3E7,5106316
78C3E7,5368344
78C3E7,4264488
78C3E7,4464332
78C532,4573559
78C532,4536821
78C532,4678838
78C57G,4974552
78C57G,4735627
78C6N9,5214903
78C6PG,5115303
78C6SR,5106546
78C77O,4915129
78C79Q,2970452
78C79Q,3681569
78C7E3,5166041
78C7E3,5227760
78C7E3,4553073
78C7E3,3821690
78C7E3,4424797
78C7E3,3439779
78C7E3,5332149
78C7PJ,4195199
78C7PJ,5114243
78C7PJ,5169313
78C810,5289574
78C810,5396817
78C810,5226849
78C810,5276173
78C810,4051325
78C8T1,5052237
78C8T1,5270894
78C8T1,4254553
78C8T1,3810107
78C996,5166041
78C9CJ,5381846
78C9CJ,4349923
78C9CJ,5197330
78C9CJ,4254553
78C9CJ,5250079
78C9CJ,5085020
78C9L6,4878864
78C9P7,4212117
78C9RQ,5255328
78C9RQ,5073148
78CAI8,5332151
78CARO,5296585
78CBIO,5011402
78CBIO,5250472
78CBIO,4964794
78CBIO,3638664
78CBIO,4632234
78CBIO,5212708
78CBMT,5227428
78CBMT,5083194
78CC43,5249447
78CC43,5106492
78CE6O,4156948
78CE6O,4498853
78CE6O,5249560
78CE6O,3804886
78CE6O,5395238
78CE6O,5157666
78CF24,5107614
78CFDJ,4673799
78CFDJ,4626980
78CFL2,5323813
78CFL2,4704370
78CFL2,5374110
78CGLI,4881514
78CGLI,5309384
78CGLI,5249560
78CGON,4233720
78CGON,2870173
78CGON,5357051
78CGON,5266108
78CHEC,5270397
78CHEC,5228005
78CHEC,4408332
78CHS2,4035227
78CHS2,5228005
78CHS2,4373795
78CHS2,4121365
78CHS2,5346839
78CHS2,4186284
78CK3L,5107074
78CK3L,4795376
78CK3L,4626846
78CK3L,5285826
78CK3L,5270676
78CKA4,3620819
78CKO6,4932018
78CKO6,3638664
78CKO6,5296903
78CLAC,5338203
78CLAC,5270397
78CLAC,5204770
78CLJ7,5367878
78CLJ7,5303157
78CLJ7,4464698
78CLJ7,5174524
78CLRJ,5312574
78CN3N,4834241
78CNMT,3943399
78CNOP,5347462
78CNT1,5315004
78CO5L,5201418
78CO7N,5275594
78CO7N,5255479
78CO8O,4024081
78CO8O,5381165
78COIJ,5315004
78COIJ,4741654
78COIJ,5381935
78COR2,5239971
78COR2,5374413
78COR2,5396999
78COSQ,5297427
78CQ69,5165907
78CQ69,4970994
78CQ69,3936414
78CQL3,5361881
78CQL3,5318399
78CQL3,2870173
78CQL3,4737163
78CQM6,5277578
78CQM6,5138232
78CQM6,5066782
78CQM6,5354133
78CQM6,2950628
78CQM6,4465138
78CQM6,5333274
78CREP,4705535
78CSDA,4678371
78CSDA,4112114
78CSNG,5348716
78CSNG,4798667
78CSNG,4981877
78CT0F,4514439
78CT0F,4959687
78D0CC,4041156
78D0CC,5339190
78D0CC,5317468
78D0CC,5068041
78D0CC,5318161
78D1NH,5286887
78D1P9,3886324
78D1P9,4915129
78D27H,2955461
78D27H,4742363
78D27H,4894765
78D27H,3475712
78D27H,5255932
78D27H,5366616
78D2F5,4970994
78D2F5,4678744
78D2F5,5296824
78D2F5,4264734
78D2F9,5105178
78D2F9,3226970
78D2F9,4465655
78D2F9,4330985
78D2F9,5273096
78D2F9,3609933
78D2F9,3681569
78D2F9,5396999
78D2FR,4052610
78D2FR,4264734
78D36C,5227489
78D36C,5381739
78D36C,3609933
78D36C,5083506
78D36C,4579638
78D46D,3849192
78D5HL,4579092
78D5IC,4651915
78D5IC,5286388
78D6BI,4579638
78D6BI,5026118
78D6BI,5255932
78D6BI,4052610
78D6P1,3626950
78D773,3646812
78D773,4420518
78D77T,4913712
78D77T,5230208
78D77T,4854712
78D77T,5341175
78D77T,5026532
78D77T,3646812
78D7HN,3435189
78D7HN,5395221
78D7HN,4492069
78D7HN,5138785
78D7HN,5329329
78D7HN,5050122
78D7HN,4673799
78D7O8,4498157
78D8RQ,4915041
78D8RQ,5382990
78D8RQ,5334077
78DAEA,5166041
78DAPJ,5355529
78DB7S,4959785
78DBFQ,5213677
78DBFQ,4966942
78DBFQ,5396809
78DBFQ,4740120
78DBFQ,4973245
78DBFQ,5202619
78DBFQ,4525331
78DCT5,4698655
78DCT5,5289038
78DDFB,5265495
78DDJJ,4691947
78DDJJ,5039886
78DDJJ,5225414
78DDJJ,4856793
78DDRH,5311075
78DEIN,5140279
78DEIN,5318399
78DEIN,3638664
78DEIN,5331692
78DEIN,4498157
78DHP3,5252585
78DHP3,5212014
78DHP3,5203567
78DI4E,4441781
78DJ93,5355294
78DJ93,4735855
78DJ93,5210534
78DJO3,4657629
78DJO3,3321615
78DL92,5381338
78DL92,3813528
78DL92,4725174
78DL92,5106546
78DLTE,5249464
78DM3D,5114152
78DM3D,5264376
78DM7K,3367068
78DM7K,4372392
78DMCC,5170666
78DMCC,5130497
78DMCC,5080101
78DMCC,5354617
78DMCC,4967571
78DMCC,4643382
78DMOF,5137417
78DMOF,4349687
78DMOF,5212631
78DMOF,5106446
78DNFT,5353917
78DNOF,5140279
78DOAJ,4912988
78DOAJ,5348292
78DOE2,5003092
78DOM2,5202811
78DP6T,4004192
78DP96,4790475
78DP96,5369081
78DPFC,4978319
78DPFC,4789669
78DQTP,5265446
78DQTP,3475712
78DQTP,4736223
78DR1R,5360601
78DRTC,5102685
78DS0I,5295158
78DSFK,5361511
78DSJE,5245211
78DSJE,5295754
78DSJE,5204624
78DSJE,5255479
78E1MA,5295754
78E1MA,5106296
78E1MA,5204615
78E2O9,5352833
78E2O9,4305170
78E2O9,5318877
78E2O9,4888253
78E3SD,4141462
78E8PM,5066782
78E8PM,5332597
78E9QS,3550359
78ECIN,5374170
78ECIN,5346014
78ECIN,5365337
78ECIN,5305152
78EG3Q,5060554
78EGAP,5210804
78EGAP,5366616
78EGL7,3961063
78EHOF,5106296
78EHOF,5355294
78EHOF,4887973
78EHOF,4331916
78EHTR,4360090
78EJF6,3906430
78EJF6,5254374
78EJS9,2926841
78ELA7,3613245
78ELA7,5333274
78ELA7,4391741
78ELA7,4692530
78ELA7,5058727
78EM1N,4486334
78EM1N,4915041
78EM1N,3422168
78EM1N,4212020
78EM1N,5295327
78EMK5,5248853
78EO1L,5325471
78EP2E,5324525
78EP6I,5388708
78EPHC,4141462
78EPHC,4284999
78EPHC,5295754
78EPRH,4693119
78EPRH,5362332
78EPRH,5239873
78EPRH,4802282
78EPTQ,3891358
78EPTQ,4212117
78EPTQ,5168997
78EPTQ,5360321
78ER2M,5266272
78ER97,5255932
78ER97,3379506
78ER97,5374170
78ESHR,4486278
78ET0C,4555145
78ET0C,3969754
78ETJ2,5005212
78ETJ2,5332151
78ETJ2,4940895
78ETJ2,5250030
78ETJ2,5026015
78ETJ9,4052610
78ETJ9,5164551
78F16G,3850962
78F1DO,5361875
78F1DO,4936533
78F1PF,4631045
78F1R4,5327161
78F2SS,5169474
78F423,5360251
78F535,5113871
78F535,3626950
78F535,5076235
78F535,5352906
78F5IR,3475712
78F5IR,5375397
78F5IR,2962047
78F5KP,4980869
78F5S3,4314261
78F7BI,4095784
78F9DS,5357051
78F9DS,4705527
78F9DS,3475104
78FA93,4212117
78FAGJ,4409159
78FAR7,5347366
78FBGQ,5374734
78FCC5,5130068
78FCC5,4020164
78FCC5,4221617
78FCC5,5197278
78FCC5,4759874
78FDDR,4204467
78FDDR,5206216
78FDE0,4491926
78FDI2,5165911
78FE7D,5331077
78FE7D,5381739
78FET1,5255479
78FET1,5169406
78FET1,5339190
78FFT1,4409159
78FG90,4129108
78FG90,5173784
78FG90,4970994
78FG90,5066010
78FH26,3876324
78FHDB,4825882
78FHFG,5355288
78FHP3,4715881
78FHP3,4881523
78FHP3,5163916
78FHP3,4021044
78FHP3,5359947
78FHP3,5319005
78FHP3,4873320
78FHS9,4148928
78FIRC,5104490
78FIRC,3227153
78FIRC,5083156
78FIRC,4888253
78FIRC,4913712
78FJCN,2991424
78FJQ1,3870107
78FKO6,4536821
78FMG9,4984824
78FN14,4998307
78FN14,4233487
78FN14,5051117
78FN14,4180399
78FN14,5256384
78FN1E,5362388
78FN1E,4323329
78FN1E,5294547
78FN4E,5331077
78FN4E,5302183
78FN4E,4492069
78FN4E,3119416
78FN4E,4672272
78FNEL,5394838
78FNEL,4657106
78FNTH,5302790
78FO00,5324525
78FO08,4464698
78FO08,5348572
78FO08,5251219
78FO0Q,4970750
78FO1P,5354572
78FP8Q,4464698
78FP8Q,5017506
78FP8Q,4765923
78FPH0,4942239
78FPKS,3993408
78FPKS,4693119
78FPKS,5286388
78FPKS,4886574
78FS2I,5394838
78FS2I,5318399
78FS2I,5224535
78FSOD,4571534
78FSOD,4808552
78FSOD,5256793
78FT6Q,5053890
78FTEH,4353988
78FTEH,4761114
78FTEH,5174834
78FTEH,4464332
78FTS9,2937666
78G09O,5219909
78G1T7,5383418
78G2A6,4940284
78G4P5,4323594
78G4P5,2894871
78G69O,4986081
78G69O,5302455
78G69O,4579497
78G69O,5346353
78G69O,5217975
78G69O,5198898
78G69O,5374235
78G69O,5286793
78G6LL,3695674
78G75L,5297733
78GA02,5174762
78GA6H,5206289
78GA9C,4416220
78GA9C,5309730
78GC26,4598077
78GDES,5388919
78GDES,4986081
78GDES,4174398
78GDS4,5359958
78GEFH,5257432
78GF3C,5295024
78GF3C,4984455
78GFM9,5053111
78GGJO,4486334
78GGJO,5058727
78GHEA,5311808
78GHEA,5003499
78GI63,5315004
78GIGR,5271687
78GIGR,5346014
78GIGR,3886324
78GIGR,5067585
78GJFP,4221617
78GKHT,3735534
78GLO3,5250420
78GLO3,4737811
78GLO3,5116272
78GMKS,5347073
78GMKS,4540772
78GPCN,4970770
78GPQE,4211431
78GQHP,4487064
78GQHP,3762069
78H27F,5105116
78H27F,5212626
78H27F,5331692
78H27F,5166152
78H437,3589235
78H437,4021044
78H437,5285826
78H437,5043591
78H44A,4958350
78H6S6,4844951
78H7OJ,5332149
78H8G4,4711220
78H8G4,5005974
78H8Q3,4893298
78HBGR,3887018
78HBGR,5198213
78HD80,5354559
78HJJ0,5205524
78HK24,2931712
78HK6F,4648386
78HL5N,4634581
78HL5N,5285833
78HL5N,5110612
78HL5N,4305170
78HM9R,5255328
78HM9R,5264597
78HM9R,4182411
78HM9R,5058736
78HM9R,4578297
78HM9R,3876827
78HM9R,5226786
78HMLJ,5139894
78HMLJ,5083156
78HNJI,4889422
78HO4F,5354650
78HO4F,3475872
78HO4F,5250420
78HRHC,5361511
78HRRK,5325152
78HRRK,5265992
78HS4M,5332908
78HTLO,5205496
78HTLO,3876324
78I4O8,5388303
78I9EN,4919968
78I9EN,5402167
78I9EN,5270894
78I9S6,5396502
78IA1O,5106296
78IBIM,4673799
78IBIM,5202469
78IBJ6,4541189
78IBJ6,5343369
78IBJ6,4314261
78IBJ6,5333905
78IC23,4962525
78IC23,3762069
78IC23,5270894
78ICJA,5017499
78ICJA,5197336
78ICJA,4984387
78IG94,5018939
78IG94,5131946
78IH46,4868071
78IH46,5366284
78IH46,5296171
78IH46,4724083
78IH8F,5250030
78IH8F,4329296
78IH8F,4592166
78IJ34,5264040
78IJ34,5297427
78IJI2,4712145
78IJKR,4960908
78IL2R,5158083
78ILIM,4691104
78IPKI,3996797
78IQR1,5258211
78IQR1,5029226
78IQR1,5395257
78IQTH,5295836
78IQTH,4827426
78IQTH,5319005
78IRCS,5312574
78IRCS,5158083
78IRCS,3762058
78IRCS,4553888
78IRCS,5110612
78IRCS,5017051
78IRDL,5115571
78J0I3,4915629
78J250,4579638
78J250,3550359
78J3Q2,5296471
78J4JD,2925573
78J5MR,5340814
78J5MR,5250341
78J60Q,4703938
78J60Q,5071387
78J60Q,5361023
78J60Q,4984851
78J6AC,5106365
78J6AC,5203567
78J72M,5033182
78J9JC,5303691
78JB9Q,3442931
78JBRB,5311075
78JBRB,4833154
78JD0O,5353917
78JD0O,4510026
78JDP9,5228217
78JE6E,5368344
78JE6E,5122730
78JE6E,5219932
78JE6E,5159306
78JE6E,5381935
78JEO0,5396523
78JGMS,5026569
78JGOG,2915025
78JGRF,5219846
78JGRF,4980025
78JGRF,5303157
78JHJ1,4824444
78JHJ1,4759527
78JL5Q,5131946
78K0FA,5168824
78K13F,4692530
78K13F,5304161
78K13F,5346353
78K13F,5025622
78K1DA,5132205
78K2KG,5074355
78K876,4791202
78K8KF,4736314
78K8KF,5017499
78K8KF,5396817
78KC6I,5366602
78KFMR,5210834
78KLJ0,5189448
78KLJ0,4826845
78KO4Q,5138131
78KO4Q,4259559
78KO4Q,5374170
78KOMT,4007229
78KOMT,5367923
78KOMT,4486334
78KOMT,4030144
78KOMT,4887499
78KOMT,5137931
78KOMT,4915041
78KP3S,5367923
78KP3S,4007229
78KP3S,4887499
78KP3S,5031781
78KP3S,5137931
78KP3S,4666083
78KP3S,5317465
78KQEQ,5034028
78KQEQ,3646787
78KQEQ,4768438
78KQEQ,3367068
78KQEQ,5130068
78KQEQ,5031781
78KQL4,3821690
78KQOT,5122572
78KSLM,2894871
78KT2S,5326523
78L021,5165911
78L021,3946079
78L021,4984387
78L021,4585923
78L2A3,5357726
78L2A3,5258650
78L2A3,5240139
78L2A3,4958007
78L2A3,4244812
78L2A3,5115463
78L2A3,4879692
78L4GR,4887499
78L4GR,4486278
78L4P6,5295158
78L4P6,4766432
78L4P6,5350817
78L4P6,3226970
78L4R6,3299607
78L4R6,4648386
78L4R6,4914169
78L4R6,5387862
78L4R6,4449538
78L4R6,5256496
78L5PF,4449538
78L5PF,4487064
78L95L,5295158
78L95L,4076078
78LB4N,4303751
78LB4N,5106434
78LB4N,4736314
78LB4N,4540166
78LB4N,3868092
78LB94,5067678
78LB94,5395735
78LBJO,5304003
78LBJO,5166152
78LBMA,4773296
78LBMA,4012859
78LBO8,5062239
78LBO8,5316975
78LBO8,5325100
78LBQ3,5333144
78LBQ3,3876668
78LBQ3,5126985
78LCQD,5250030
78LCQD,5332522
78LCQD,4825787
78LD36,5295810
78LD36,5401593
78LD36,5374025
78LD36,5388708
78LD36,4747985
78LDLB,4613526
78LDLB,3983314
78LEKH,4472358
78LEKH,4303751
78LGJ0,5115463
78LGJ0,5139894
78LGSI,5340237
78LH8N,5303683
78LH8N,5159663
78LH8N,4965310
78LH8N,5289038
78LIBJ,5361666
78LIBJ,4392774
78LIBJ,5362334
78LJP8,2969346
78LJSJ,5373517
78LK5T,5060587
78LK5T,4626074
78LK5T,2894871
78LK8D,5378355
78LK8D,5304149
78LMD3,5138154
78LMD3,5010471
78LMKH,5266108
78LMTG,5354277
78LNCD,4764392
78LO16,4964244
78LO16,4524411
78LO5H,3762069
78LO5H,4958350
78LOM6,4541864
78LP5J,3132920
78LP5J,3636342
78LP5J,5003919
78LP5J,4838020
78LP5J,5374025
78LP5J,4984387
78LP5J,4778333
78LP5J,2931517
78LPI6,4705535
78LPI6,2926170
78LPI6,5346381
78LQE3,4712145
78LSHS,4233720
78LSHS,5352906
78LSHS,5388711
78LST5,4541864
78LST5,4346771
78LT7P,4790475
78LT7P,5197330
78LT7P,5395210
78LTFS,5248798
78LTFS,4408332
78LTL0,5352906
78LTL0,5332597
78LTL0,4723107
78LTLK,5317456
78LTLK,5170700
78M0NO,5003937
78M20R,4898205
78M20R,5383463
78M96Q,5017116
78M96Q,5375761
78M9D3,4572050
78M9J8,4195199
78MA49,4424694
78MA7O,3527160
78MAQR,4846036
78MCG2,4577172
78MCG2,3243415
78MCG2,3850962
78MCH4,5359667
78MCH4,2937666
78MCH4,5317465
78MCH4,4424694
78MCIF,5318402
78MCIF,5398076
78MCIF,2970452
78MCIF,5366616
78MCIF,5387848
78MCIF,4236070
78MD8R,5316975
78MD8R,5311075
78MDKP,4759527
78MEF1,3681964
78MEF1,4881593
78MGL6,4212117
78MGL6,3143007
78MHLA,4780254
78MHM2,5382185
78MHRF,5114627
78MIE6,5311001
78MIK2,5383323
78MJOH,5270894
78MJOH,5115463
78MJOH,4911391
78MJOH,3439844
78MJOH,5346148
78MJOH,4888253
78MKRK,5368808
78MKRK,2870173
78MKRK,4367430
78MLAD,4323594
78MM3F,5250079
78MM3F,5404262
78MM3F,3865589
78MM3F,5361031
78MM3F,3500720
78MM3F,5139894
78MM3F,5354277
78MM6E,4940237
78MM6E,4970770
78MNFF,5052981
78MO13,4965822
78MO13,5226726
78MOM6,5173801
78MP0M,5271768
78MPPM,5383432
78MQO1,5354650
78MRK1,4880792
78MT17,4878864
78MT17,4691947
78MTNC,4349923
78N05R,5319005
78N05R,5324633
78N083,5319005
78N083,4658363
78N083,5202619
78N083,3827325
78N0G4,5341175
78N0G4,4304577
78N0G4,4881523
78N0G4,5303691
78N0G4,3474657
78N0G4,3399291
78N1LC,5390548
78N2KD,5311075
78N3FQ,4489917
78N3I4,5291911
78N3I4,3394918
78N3I4,5276036
78N3I4,5312094
78N49M,4578297
78N49M,5381739
78N49M,4573162
78N4O0,5316975
78N52D,4027413
78N52D,5347647
78N5T2,4592639
78N6C6,2913912
78N6C6,5341175
78N7SF,5354553
78N7SF,5212182
78N8BI,5389309
78N8JR,4978171
78N8JR,3252143
78N8JR,3067864
78N8JR,5381739
78N8JR,5227369
78N8JR,3698459
78N8JR,5256940
78N906,4691717
78N906,4879692
78N906,4867768
78N906,5012205
78N9TP,5360601
78N9TP,5165788
78N9TP,5302183
78NCPB,5250661
78NCPB,2974966
78NCPB,5204269
78NCPB,5203691
78NCPB,4939884
78NDIP,4712098
78NDIP,5397186
78NDIP,5318498
78NE7A,5311253
78NE7A,4360090
78NKSL,5005686
78NKSL,5173941
78NKSL,4834241
78NKSL,4519517
78NKSL,4678838
78NLJM,5309242
78NLJM,5029226
78NLJM,5165911
78NLJM,3813528
78NN00,4592166
78NNF5,5289561
78NNF5,4719213
78NNF5,5255389
78NNF5,4967571
78NP32,5413087
78NP71,5311075
78NP7N,5366752
78NP7N,3252143
78NP7N,4416220
78NP7N,5395221
78NQ2O,2870173
78NR65,4957793
78NRBO,5294803
78NT0G,4735855
78NT0G,5347884
78NT0G,3952989
